ID	source_form	phon_form	notes	source	cognate_class	reliability
119	HEK			DyenDB	113-009	A
120	SHTYP			DyenDB	114-200	A
121	BISHI (IT RAINS)			DyenDB	115-012	A
134	THOM (THAN = INF.)			DyenDB	127-012	A
137	SHOF, (PASH = AOR.) (PA = INF.)			DyenDB	130-005	A
139	KJEP			DyenDB	132-007	A
142	KENDOJ			DyenDB	135-009	A
143	RRI, (NDEJTA = AOR.)			DyenDB	136-005	A
146	FLE (FLEJT, FJET = INF.)			DyenDB	139-010	A
148	MARR ER			DyenDB	141-006	A
154	MESHTYJ			DyenDB	147-002	A
155	TSHAJ			DyenDB	148-008	A
156	SHTYP			DyenDB	149-011	A
158	RRI ME KAM			DyenDB	151-003	A
163	THITH			DyenDB	156-007	A
165	AJEM			DyenDB	158-010	A
166	BAJ NOT			DyenDB	159-009	A
173	KUJTOJ			DyenDB	166-204	A
177	SHTI			DyenDB	170-010	A
178	LIDH			DyenDB	171-200	A
182	KETHEJ			DyenDB	175-012	A
185	VETE (VOJT = INF.)			DyenDB	178-013	A
187	LAJ, (LAVA = AOR.)			DyenDB	180-008	A
179	GJUHENA			DyenDB	172-201	A
180	DAM B I			DyenDB	173-002	A
181	DRUJA, DRUNI			DyenDB	174-206	A
183	DY			DyenDB	176-002	A
186	NGROFET			DyenDB	179-002	A
188	UJT			DyenDB	181-004	A
189	NE, NA			DyenDB	182-002	A
190	LAKT			DyenDB	183-008	A
191	TSH, TSHFAR, SE			DyenDB	184-003	A
192	KUR			DyenDB	185-200	A
193	KU			DyenDB	186-200	A
194	BARDH			DyenDB	187-004	A
195	KUSH			DyenDB	188-200	A
196	GJAN			DyenDB	189-002	A
197	GRUJA			DyenDB	190-205	A
198	ERA			DyenDB	191-002	A
199	FLETA			DyenDB	192-009	A
201	ME			DyenDB	194-001	A
202	GRUA			DyenDB	195-203	A
203	PYLLI			DyenDB	196-006	A
204	KRYMI			DyenDB	197-200	A
205	JU, JUVE			DyenDB	198-200	A
206	VITI			DyenDB	199-007	A
207	VERDH			DyenDB	200-007	A
