ID	source_form	phon_form	notes	source	cognate_class	reliability
190	BHIJA			DyenDB	200	A
191	KI			DyenDB	3	A
192	KOKHON			DyenDB	200	A
193	KOTHAE			DyenDB	200	A
194	SADA			DyenDB		A
195	KE			DyenDB	200	A
196	COORA			DyenDB	206	A
197	BOU			DyenDB		A
198	BAIU, HAOA			DyenDB	200	A
199	PAKHA, DANA			DyenDB	5	A
200	POCHA			DyenDB	14	A
201	SATH, SONGE			DyenDB	200	A
202	MEELOK			DyenDB		A
203	JONGOL, BON			DyenDB	212	A
204	POKA			DyenDB		A
205	TUMI			DyenDB	3	A
206	BOTSOR			DyenDB		A
207	HOLDE			DyenDB		A
