ID	source_form	phon_form	notes	source	cognate_class	reliability
90	RIURER, RIURERSEN			DyenDB	085-003	A
94	RESPOSAR, DESCANSAR, JAURER			DyenDB	089-200	A
95	VIVRER, ESTAR			DyenDB	090-005	A
118	RIURERSE D'ALGU			DyenDB	112-001	A
119	TRAURER, TIRAR			DyenDB	113-200	A
120	EMPENYER			DyenDB	114-207	A
121	PLOURER, CAURER			DyenDB	115-004	A
134	DIR			DyenDB	127-003	A
137	VEURER			DyenDB	130-003	A
139	CUSIR, JUNTAR			DyenDB	132-200	A
142	COPLA			DyenDB	135-001	A
143	ASSENTARSE			DyenDB	136-200	A
146	ADORMIRSE			DyenDB	139-004	A
148	OLORAR			DyenDB	141-205	A
154	ETJEGAR, EIXIR PANSAS			DyenDB	147-001	A
155	CRIVELLAR, ESQUERDAR			DyenDB	148-001	A
156	COMPRIMIR, ESTRENYER, PITJAR			DyenDB	149-200	A
157	PEGAR, ENGANYAR, BURLAR, MOCAR			DyenDB	150-001	A
163	XUCLAR, TRAGAR, ATRACAR			DyenDB	156-202	A
165	INFLAR, ENTUMIR			DyenDB	158-206	A
166	SURAR			DyenDB	159-001	A
173	DONAR PIENSO			DyenDB	166-213	A
177	LLANSAR, ETJEGAR, TIRAR, DISPARAR, DECANTARSE			DyenDB	170-200	A
178	UNIR, JUNTAR, LLIGAR			DyenDB	171-200	A
182	TORNAR			DyenDB	175-010	A
184	TRAURER, GITAR			DyenDB	177-001	A
185	ANAR, CAMINAR			DyenDB	178-200	A
187	RENTAR, CERAR			DyenDB	180-001	A
179	LLENGUA			DyenDB	172-200	A
180	DENT			DyenDB	173-003	A
181	ARBRE, ABRE			DyenDB	174-006	A
183	DOS			DyenDB	176-002	A
186	CALENT			DyenDB	179-003	A
188	AYGUA			DyenDB	181-003	A
189	NOSALTRES			DyenDB	182-002	A
190	MULLADA, MULLADURA			DyenDB	183-012	A
191	QUIN, QUE			DyenDB	184-003	A
192	QUANT			DyenDB	185-200	A
193	AHONT			DyenDB	186-200	A
194	BLANCH			DyenDB	187-200	A
195	QUI			DyenDB	188-200	A
196	AMPLE			DyenDB	189-004	A
197	MULLER, DONA			DyenDB	190-208	A
198	VENT, AYRE			DyenDB	191-200	A
199	FILA, FLIERA, RENGLERA			DyenDB	192-001	A
200	NETEJAR, ESCURAR, LLIMPIAR			DyenDB	193-203	A
201	AB			DyenDB	194-206	A
202	DONA			DyenDB	195-200	A
203	BOSCH			DyenDB	196-206	A
204	CUCH, CUCA			DyenDB	197-001	A
205	VOSALTRES			DyenDB	198-200	A
206	ANY			DyenDB	199-002	A
207	GROCH			DyenDB	200-005	A
