ID	source_form	phon_form	notes	source	cognate_class	reliability	original_cognate_class
137	BLEPO			DyenDB	137-012	A	137-012
138	SPOROS			DyenDB	138-007	A	138-007
139	RABO			DyenDB	139-006	A	139-006
140	KOFTEROS			DyenDB	140-007	A	140-007
141	KONTOS			DyenDB	141-006	A	141-006
142	TRAGOUDO			DyenDB	142-004	A	142-004
143	KATHOMAI			DyenDB	143-201	A	143-201
144	PETSI			DyenDB	144-208	A	144-210
145	OURANOS			DyenDB	145-009	A	145-009
146	KOIMAMAI			DyenDB	146-007	A	146-007
147	MIKROS			DyenDB	147-008	A	147-008
148	MURIDZOMAI			DyenDB	148-011	A	148-011
149	KAPNOS			DyenDB	149-004	A	149-004
150	HOMALOS			DyenDB	150-004	A	150-004
151	FIDI			DyenDB	151-200	A	151-200
152	CHIONI			DyenDB	152-200	A	152-200
153	LIGOS, MERIKOI			DyenDB	153-204	A	153-213
154	FTUNO			DyenDB	154-205	A	154-206
155	KOBO			DyenDB		A	
156	SFIGGO			DyenDB		A	
158	STEKOMAI			DyenDB	158-202	A	158-205
159	ASTERI			DyenDB	159-004	A	159-004
160	KLARI			DyenDB		A	
161	PETRA			DyenDB	161-002	A	161-002
162	ISIOS			DyenDB	162-002	A	162-002
163	ROUFO, BUDZAINO, THELADZO			DyenDB	163-004	A	163-004
164	HELIOS			DyenDB	164-203	A	164-203
165	PREDZOMAI			DyenDB	165-200	A	165-200
166	KOLUMPO			DyenDB	166-006	A	166-006
167	OURA			DyenDB	167-013	A	167-013
168	EKEINOS			DyenDB	168-200	A	168-202
169	EKEI			DyenDB	169-004	A	169-004
170	AUTOI, TOUS			DyenDB	170-200	A	170-203
171	PACHUS, CHONTROS			DyenDB	171-200	A	171-201
172	PSILOS			DyenDB	172-009	A	172-009
173	NOMIDZO			DyenDB	173-200	A	173-202
174	AUTOS, TOUTOS			DyenDB	174-200	A	174-202
175	ESU, SE			DyenDB	175-200	A	175-200
176	TRIA			DyenDB	176-002	A	176-002
177	RICHNO			DyenDB	177-211	A	177-213
178	DENO			DyenDB	178-009	A	178-009
179	GLOSSA			DyenDB	179-002	A	179-002
180	DONTI			DyenDB	180-003	A	180-003
181	DENTRO			DyenDB	181-207	A	181-207
182	STRIBO, GURISZO, GURNO			DyenDB	182-211	A	182-212
183	DUO			DyenDB	183-002	A	183-002
184	KANO, KSERNO			DyenDB	184-205	A	184-206
185	PERPATO			DyenDB	185-011	A	185-011
186	DZESTOS			DyenDB	186-007	A	186-007
187	PLENO			DyenDB	187-005	A	187-005
188	NERO			DyenDB	188-002	A	188-002
