ID	source_form	phon_form	notes	source	cognate_class	reliability
94	LMOSTEL			DyenDB	089-001	A
95	PAEDEL			DyenDB	090-001	A
118	MAZSHILEDEL			DyenDB	112-001	A
119	WUKSHEL, KSHEL			DyenDB	113-005	A
120	PORI WAHEL			DyenDB	114-015	A
121	WAREDEL			DyenDB	115-010	A
134	WEYEL			DyenDB	127-008	A
137	KATEL, LIDEL			DyenDB	130-007	A
139	GANDEL			DyenDB	132-001	A
142	SANDARA (SONG)			DyenDB	135-001	A
143	KSHENAWEL, NOSTAI, PAND, (SITTING)			DyenDB	136-203	A
146	KHEB (SLEEP  SB. )			DyenDB	139-002	A
154	TIKAWEL			DyenDB	147-201	A
155	CHAWEL			DyenDB	148-001	A
158	DAREDEL			DyenDB	151-002	A
163	RAVDEL			DyenDB	156-003	A
165	PARSEDEL			DyenDB	158-009	A
166	LAMBEYA (SWIMMING)			DyenDB	159-011	A
177	ACHAWEL, WOCHAWEL, TREYEL			DyenDB	170-005	A
178	TAREL			DyenDB	171-006	A
182	GERZEDEL			DyenDB	175-007	A
184	KAI (VOMITING)			DyenDB	177-008	A
185	SAIL			DyenDB	178-001	A
187	WINZEL			DyenDB	180-007	A
179	ZHEBBA			DyenDB	172-202	A
180	GHWOSH, GHOSH			DyenDB	173-004	A
181	WUNA			DyenDB	174-201	A
183	DWA			DyenDB	176-002	A
186	TOD			DyenDB	179-005	A
188	EBO			DyenDB	181-203	A
189	MIZH			DyenDB	182-002	A
190	LIMD, TOND			DyenDB	183-202	A
191	KIM, TSE			DyenDB	184-003	A
192	KALLA			DyenDB	185-200	A
193	CHERE			DyenDB	186-204	A
194	SPIN			DyenDB	187-206	A
195	TSOK			DyenDB	188-201	A
196	PLAN			DyenDB	189-212	A
197	TABAR			DyenDB	190-001	A
198	BOD			DyenDB	191-205	A
199	PAR, WAZAR			DyenDB	192-202	A
200	MASHEL			DyenDB	193-001	A
201	SARA, DE...SARA, PA...SARA			DyenDB	194-200	A
202	SHEZA			DyenDB	195-007	A
203	ZANGAL			DyenDB	196-212	A
204	CHENJAI			DyenDB	197-001	A
205	TUS, TOSE			DyenDB	198-100	A
206	KOL			DyenDB	199-011	A
207	ZYER			DyenDB	200-200	A
