ID	source_form	phon_form	notes	source	cognate_class	reliability
120	BRUGHADH, SATHADH			DyenDB	114-013	A
121	FEARTHAINN DO CHUR (BAISTEACH DO DHEANAMH C.)			DyenDB	115-007	A
134	RADH			DyenDB	127-001	A
137	FEISCINT			DyenDB	130-001	A
139	FUAGHAIL			DyenDB	132-005	A
142	AMHRAN DO RADH			DyenDB	135-001	A
143	SUIDHE			DyenDB	136-200	A
146	CODLADH			DyenDB	139-009	A
148	BOLADH D'FHAGHAIL			DyenDB	141-001	A
154	SEILE DO CHAITHEAMH			DyenDB	147-001	A
155	SCOILTEADH			DyenDB	148-206	A
156	BRUGHADH			DyenDB	149-001	A
157	SATHADH			DyenDB	150-101	A
158	SEASAMH			DyenDB	151-202	A
163	DIUL			DyenDB	156-210	A
165	AT			DyenDB	158-008	A
166	SNAMH			DyenDB	159-008	A
173	SMAOINEAMH			DyenDB	166-212	A
177	CAITHEAMH			DyenDB	170-001	A
178	CEANGAL			DyenDB	171-004	A
182	CASADH			DyenDB	175-001	A
184	CAITHEAMH AMACH, AISEAG			DyenDB	177-211	A
185	SIUBHAL			DyenDB	178-007	A
187	NIGHE			DyenDB	180-003	A
179	TEANGA			DyenDB	172-200	A
180	FIACAL			DyenDB	173-005	A
181	CRANN			DyenDB	174-005	A
183	DO (DHA)			DyenDB	176-002	A
186	BROTHALLACH			DyenDB	179-001	A
188	UISGE			DyenDB	181-004	A
189	SINN			DyenDB	182-002	A
190	FLIUCH			DyenDB	183-003	A
191	CAD			DyenDB	184-003	A
192	CATHAIN			DyenDB	185-005	A
193	CA			DyenDB	186-202	A
194	BAN, GEAL			DyenDB	187-204	A
195	CIA			DyenDB	188-200	A
196	LEATHAN			DyenDB	189-203	A
197	BEAN			DyenDB	190-200	A
198	GAOTH			DyenDB	191-005	A
199	SGIATHAN			DyenDB	192-001	A
200	CUIMILT			DyenDB	193-010	A
201	LE			DyenDB	194-004	A
202	BEAN			DyenDB	195-204	A
203	COILLTE			DyenDB	196-003	A
204	PEIST			DyenDB	197-001	A
205	SIBH			DyenDB	198-200	A
206	BLIADHAIN			DyenDB	199-006	A
207	BUIDHE			DyenDB	200-004	A
