ID	source_form	phon_form	notes	source	cognate_class	reliability
140	I, E MPREHTE			DyenDB	200	A
141	I, E SHKURTER			DyenDB	10	A
144	LEKURE			DyenDB	3	A
145	GIELL			DyenDB	4	A
147	I, E VOGEL			DyenDB	9	A
149	TYM			DyenDB	200	B
150	I, E BUTE			DyenDB		A
151	GJARPER			DyenDB	10	A
152	DHBORE			DyenDB	5	A
153	DISA			DyenDB	6	A
159	YLL			DyenDB	6	A
160	SHKOP			DyenDB	9	A
161	GUR			DyenDB	7	A
162	I, E DREJTE			DyenDB	12	A
164	DIELLE			DyenDB	4	A
167	BISHT			DyenDB	17	A
168	AJO			DyenDB	200	A
169	ATJE			DyenDB	203	A
170	ATA			DyenDB	200	A
171	I, E TRASHE			DyenDB	4	A
172	I, E HOLLE			DyenDB	6	A
174	KJO			DyenDB	200	A
175	TI			DyenDB	200	A
176	TRE, TRI			DyenDB	2	A
13	ME KAFSHUAR			DyenDB	4	A
16	ME FRYRE			DyenDB	4	A
19	ME MANE FRYME			DyenDB	4	A
24	ME ARDHUR			DyenDB	208	A
25	ME NEMERUAR			DyenDB	8	A
26	ME PRERE			DyenDB	5	A
28	ME VDEKUR			DyenDB	4	A
29	ME REMIRE			DyenDB	210	A
32	ME PIRE			DyenDB	4	A
38	ME NGRENE			DyenDB	200	A
41	ME RENE			DyenDB	11	A
45	ME PASUR FRIKE			DyenDB		A
48	ME LEFTUAR			DyenDB	7	A
53	ME LUNDRUAR			DyenDB		A
54	ME RJEDHUR			DyenDB	6	A
56	ME FLYTURUAR			DyenDB	7	A
60	ME NGRIRE			DyenDB	3	A
63	ME DHENE			DyenDB	200	A
72	ME DEGJUAR			DyenDB	208	B
76	ME GODITUR			DyenDB	3	A
80	ME GJUAJTUR			DyenDB	203	A
86	ME VRARE			DyenDB	10	A
90	ME GESHUR			DyenDB	200	A
94	ME U SHTRIRE			DyenDB	7	A
95	ME RROJTUR			DyenDB	4	A
118	ME LOJTUR			DyenDB	7	A
119	ME HEGUR			DyenDB	9	A
120	ME SHTYRE			DyenDB	200	A
121	ME RENE SHI			DyenDB	12	A
134	ME THENE			DyenDB	12	A
137	ME PARE			DyenDB	5	A
139	ME GEPUR			DyenDB	7	A
142	ME KENDUAR			DyenDB	9	A
143	ME U UNJUR			DyenDB	3	A
146	ME FJETUR			DyenDB	10	A
148	ME MANE ERE			DyenDB	6	A
154	ME PESHTYRE			DyenDB	2	A
155	ME CARE			DyenDB	7	A
156	ME SHTRYDHUR			DyenDB	16	A
157	ME CPUAR			DyenDB	5	A
158	ME PENDRUAR			DyenDB		A
163	ME THETHIRE			DyenDB	7	A
165	ME U FRYRE			DyenDB	11	A
166	ME NOTUAR			DyenDB	9	A
173	ME U MENDUAR			DyenDB	203	A
177	ME HEDHUR			DyenDB		A
178	ME LIDHUR			DyenDB	200	A
182	ME U KTHYER			DyenDB	12	A
184	ME YELLE			DyenDB	7	A
185	ME ECUR, ME BARITUR			DyenDB	12	A
187	ME LARE			DyenDB	8	A
179	GJUHE			DyenDB	200	A
180	DHEMB			DyenDB	2	A
181	SHELG			DyenDB		A
183	DY			DyenDB	2	A
186	I, E NXEHTE			DyenDB	2	A
188	UJE			DyenDB	4	A
189	NE			DyenDB	2	A
190	I, E LAGUR			DyenDB	8	A
191	CFARE			DyenDB	3	A
192	KUR			DyenDB	200	A
193	KU			DyenDB	200	A
194	I, E BARDHE			DyenDB	4	A
195	KUSH			DyenDB	200	A
196	I, E GJERE			DyenDB	2	A
197	GRUA, SHAGE			DyenDB	205	A
198	ERE			DyenDB	2	A
199	KRAH			DyenDB	11	A
200	ME FSHIRE			DyenDB	7	A
201	ME			DyenDB	202	A
202	GRUA			DyenDB	203	A
203	PYJE			DyenDB	6	A
204	KRIMB			DyenDB	200	A
205	JU			DyenDB	200	A
206	MOT, VIT			DyenDB	7	A
207	I, E VERDHE			DyenDB	7	A
