ID	source_form	phon_form	notes	source	cognate_class	reliability
120	TELA DODAN, FUSURDAN			DyenDB	216	A
121	BORON BORIDA ISTODAAST			DyenDB	10	A
134	GUFTAN, GAP ZADAN			DyenDB	2	A
137	DIDAN, TAMOSO KARDAN			DyenDB	2	A
139	DUXTAN			DyenDB	3	A
142	XONDAN, SAROIDAN			DyenDB	200	A
143	NISASTAN, SISTAN			DyenDB	2	A
146	XOBIDAN			DyenDB	2	A
148	XIS KARDAN			DyenDB	10	A
154	TUF KARDAN			DyenDB	200	A
156	FUSURDAN, FISOR DODAN			DyenDB	15	A
157	OB DODAN, OBUTOB DODAN			DyenDB		A
158	ISTODAN			DyenDB	202	A
163	MAKIDAN			DyenDB	200	A
165	VARAM KARDAN, OMOSIDAN			DyenDB	101	A
166	SINO KARDAN			DyenDB	5	A
173	FIKR KARDAN			DyenDB	2	A
177	PARTOFTAN, ANDOXTAN			DyenDB	6	A
178	BASTAN, BOFTAN			DyenDB	203	A
182	GARDONDAN, TOFTAN			DyenDB		A
184	KANDAN			DyenDB	8	A
185	RAFTAN, OMADAN			DyenDB	2	A
187	MUSTAN			DyenDB		A
179	ZABON			DyenDB	200	A
180	DANDON			DyenDB	3	A
181	DARAXT, CUB			DyenDB	200	A
183	DU			DyenDB	2	A
186	GARM			DyenDB	2	A
188	OB			DyenDB	203	A
189	MO, MOEN			DyenDB	2	A
190	TAR, NAM			DyenDB	2	A
191	CI			DyenDB	3	A
192	KAJ			DyenDB	200	A
193	KUCO			DyenDB	200	A
194	SAFED			DyenDB	205	A
195	KI			DyenDB	200	A
196	VASE			DyenDB		A
197	ZAN, ZAVCA			DyenDB	200	A
198	SAMOL, BOD			DyenDB	205	A
199	BOL, KANOT			DyenDB		A
200	POK KARDAN			DyenDB	13	A
201	AZ			DyenDB	100	A
202	ZAN			DyenDB	203	A
203	CANGAL, BESA			DyenDB	212	A
204	KIRM			DyenDB	200	A
205	SUMO, SUMOEN			DyenDB	200	A
206	SOL			DyenDB	10	A
207	ZARD			DyenDB	200	A
