ID	source_form	phon_form	notes	source	cognate_class	reliability	original_cognate_class
189	EHME			DyenDB	189-002	A	189-002
190	BHIHNU			DyenDB	190-201	A	190-201
191	SU			DyenDB	191-100	C	191-100
192	RYARE			DyenDB		A	
193	RYA			DyenDB		A	
194	SEFED, DHOHLU			DyenDB	194-002	A	194-002
195	KON			DyenDB	195-200	A	195-200
196	POHLU			DyenDB	196-100	C	196-100
197	PETNI			DyenDB	197-213	A	197-213
198	PEWEN			DyenDB		A	
199	PAKH			DyenDB	199-005	A	199-005
200	LUCHWU			DyenDB		A	
201	SATHE			DyenDB	201-200	A	201-200
202	STRI			DyenDB	202-205	A	202-208
203	JENGEE			DyenDB	203-212	A	203-214
204	KIRO			DyenDB	204-004	A	204-004
205	TEME			DyenDB	205-003	A	205-003
206	VERES, SAL, (VERS)			DyenDB	206-200	A	206-201
207	PILU			DyenDB	207-203	A	207-203
