ID	source_form	phon_form	notes	source	cognate_class	reliability
158	SCHTAY			DyenDB	151-202	A
165	SCHWELLE UF			DyenDB	158-002	A
166	SCHWIMM			DyenDB	159-002	A
173	DENK			DyenDB	166-003	A
177	SCHMEISS			DyenDB	170-211	A
178	BINN			DyenDB	171-203	A
182	DRAY			DyenDB	175-003	A
185	LAWF			DyenDB	178-014	A
187	WESCH			DyenDB	180-006	A
179	ZUUNG			DyenDB	172-200	A
180	ZAW (FEDDERSCHT)			DyenDB	173-001	A
181	BAWM			DyenDB	174-004	A
183	ZWAY			DyenDB	176-002	A
186	WAAREM			DyenDB	179-002	A
188	WASSER			DyenDB	181-004	A
189	MIER			DyenDB	182-002	A
190	NAASZ			DyenDB	183-004	A
191	WAAS			DyenDB	184-003	A
192	WONN			DyenDB	185-200	A
193	WUU			DyenDB	186-200	A
194	WEISZ			DyenDB	187-205	A
195	WAIIR			DyenDB	188-200	A
196	BRAYT			DyenDB	189-200	A
197	FRAW			DyenDB	190-005	A
198	WINDT			DyenDB	191-200	A
199	FLIGGEL			DyenDB	192-004	A
200	BUUTZ			DyenDB	193-001	A
201	MIT			DyenDB	194-205	A
202	WEIBSMENSCH			DyenDB	195-003	A
203	BUSCH			DyenDB	196-209	A
204	WAAREM			DyenDB	197-203	A
206	YAWR			DyenDB	199-004	A
207	GAYL			DyenDB	200-200	A
