ID	source_form	phon_form	notes	source	cognate_class	reliability	original_cognate_class
193	KU			DyenDB	193-200	A	193-200
194	BARDH			DyenDB	194-004	A	194-004
195	KUSH			DyenDB	195-200	A	195-200
196	GJAN			DyenDB	196-002	A	196-002
197	GRUJA, ZOJA, SHOKJE			DyenDB	197-205	A	197-206
198	ERA			DyenDB	198-002	A	198-002
199	FLETA			DyenDB	199-009	A	199-009
201	ME			DyenDB	201-202	A	201-204
203	PYLLI			DyenDB	203-006	A	203-006
204	KARREMA, KRYMI			DyenDB	204-200	A	204-200
205	JU			DyenDB	205-200	A	205-200
206	MOTI, VITI			DyenDB	206-007	A	206-007
207	VERDH			DyenDB	207-007	A	207-007
