ID	source_form	phon_form	notes	source	cognate_class	reliability
86	UBYVATY, RIZATY			DyenDB	8	A
90	SMIJATYC', REHOTATYC'			DyenDB	4	A
94	LEZATY, ZNAXODYTYS'			DyenDB	3	A
95	ZYTY, MESKATY			DyenDB	5	A
118	HRATY			DyenDB	200	A
119	TJAHNUTY, VOLOCYTY			DyenDB	206	A
120	PXATY, STOVXATY, DOSCYT'			DyenDB	5	A
121	PADE DOSC			DyenDB	3	A
134	SKAZATY, HOOORYTY			DyenDB	200	A
137	DYVYTYS'			DyenDB	3	A
139	SYTY			DyenDB	200	A
142	SPIVATY			DyenDB	6	A
143	SYDITY			DyenDB	200	A
146	SPATY, ZASYPLJATY			DyenDB	200	A
148	NJUXATY			DyenDB	200	A
154	PLJUVATY			DyenDB	203	A
155	DROBYTY			DyenDB		A
156	DAVYTY, TYSNUTY, DUSYTY			DyenDB	7	A
157	RANYTY, KOLOTY, DJUGATY			DyenDB	6	A
158	STOJATY			DyenDB	202	A
163	SMOKTATY, SSATY			DyenDB	202	A
165	PUXNUTY, NADUVATYS'			DyenDB	203	A
166	PLYVTY, PLAVATY			DyenDB	3	A
173	MYSLYTY, DUMATY			DyenDB	209	A
177	KYDATY, METATY			DyenDB	208	A
178	ZV'JAZUVATY			DyenDB	2	A
182	OBERTATYS'			DyenDB	200	A
184	BLJUVATY, VERTATY			DyenDB	216	A
185	XODYTY, ITY			DyenDB	16	A
187	MYTYSJA, PRATY, MYTY			DyenDB	203	A
179	JAZYK			DyenDB	200	A
180	ZUB			DyenDB	2	A
181	DEREVO			DyenDB	206	A
183	DVA, DVOJE			DyenDB	2	A
186	TEPLYJ, PALKYJ			DyenDB	6	A
188	VODA			DyenDB	4	A
189	MY			DyenDB	2	A
190	MOKRYJ, VOHKYJ			DyenDB	7	A
191	SCO, SKIL'KY' JAKYJ			DyenDB	3	A
192	KOLY			DyenDB	4	A
193	DE KUDY			DyenDB	200	A
194	BILYJ			DyenDB	203	A
195	XTO, JAKYJ, KOTRYJ, TOJ SCO			DyenDB	200	A
196	SYROKYJ			DyenDB	5	A
197	DRUZYNA, ZINKA			DyenDB	200	A
198	VITER			DyenDB	200	A
199	KRYLO			DyenDB	3	A
200	ZYRATY, VYTYRATY			DyenDB	4	A
201	Z, IZ, ZI			DyenDB	200	A
202	ZINKA			DyenDB	203	A
203	LIS, DEREVO, DROVA			DyenDB	200	A
204	CERV'JAK, XROBAK			DyenDB	200	A
205	TY			DyenDB		A
206	RIK			DyenDB	3	A
207	ZOVTYJ			DyenDB	200	A
