ID	source_form	phon_form	notes	source	cognate_class	reliability
178	WEZAS			DyenDB	171-002	A
182	WERSES			DyenDB	175-200	A
184	BLUWAS			DyenDB	177-216	A
185	HIS			DyenDB	178-016	A
187	MYS			DyenDB	180-203	A
179	JEZYK			DyenDB	172-200	A
180	ZUB			DyenDB	173-002	A
181	STROM			DyenDB	174-003	A
183	DWA			DyenDB	176-002	A
186	SOPLY			DyenDB	179-006	A
188	WODA			DyenDB	181-004	A
189	MY			DyenDB	182-002	A
190	MOKSY			DyenDB	183-007	A
191	CO			DyenDB	184-003	A
192	GDY			DyenDB	185-200	A
193	ZO			DyenDB	186-200	A
194	BELY			DyenDB	187-203	A
195	CHTO			DyenDB	188-200	A
196	SYROKI			DyenDB	189-005	A
198	WETS			DyenDB	191-200	A
199	KSIDLO			DyenDB	192-003	A
200	HUSERAS			DyenDB	193-001	A
201	Z			DyenDB	194-200	A
202	ZONA			DyenDB	195-204	A
204	CERW			DyenDB	197-200	A
205	WY			DyenDB	198-200	A
206	LETO			DyenDB	199-008	A
207	ZOLTY			DyenDB	200-200	A
