ID	source_form	phon_form	notes	source	cognate_class	reliability
146	KOIMOMAI			DyenDB	139-007	A
148	OSFRAINOMAI			DyenDB	141-001	A
154	PTUO			DyenDB	147-205	A
155	SPADZO			DyenDB	148-004	A
156	PIEDZO			DyenDB	149-013	A
157	KTUPO			DyenDB	150-002	A
158	HISTAMAI			DyenDB	151-202	A
163	ROUFO			DyenDB	156-004	A
165	PRIDZOMAI			DyenDB	158-200	A
166	KOLUMBO			DyenDB	159-006	A
173	SKEPTOMAI			DyenDB	166-200	A
177	RIPTO			DyenDB	170-211	A
178	PROSDENO			DyenDB	171-009	A
182	STREFO			DyenDB	175-211	A
184	EMESSO			DyenDB	177-205	A
185	BADIDZO			DyenDB	178-001	A
187	PLINO			DyenDB	180-005	A
179	GLOSSA			DyenDB	172-002	A
180	ODOUS			DyenDB	173-003	A
181	DENDRON			DyenDB	174-207	A
183	DUO			DyenDB	176-002	A
186	THERMOS			DyenDB	179-002	A
188	HUDOR			DyenDB	181-004	A
189	HEMEIS			DyenDB	182-002	A
190	HUGROS			DyenDB	183-011	A
191	TI			DyenDB	184-003	A
192	POTE			DyenDB	185-200	A
193	POU			DyenDB	186-200	A
194	LEUKOS			DyenDB	187-001	A
195	POIOS			DyenDB	188-200	A
196	FARDUS			DyenDB	189-203	A
197	SUDZUGOS			DyenDB	190-001	A
198	ANEMOS			DyenDB	191-003	A
199	PTERON			DyenDB	192-200	A
200	SFOUGGIDZO			DyenDB	193-003	A
201	META			DyenDB	194-202	A
202	GUNE			DyenDB	195-204	A
203	DASOS			DyenDB	196-007	A
204	SKOLEKS			DyenDB	197-002	A
205	SEIS			DyenDB	198-002	A
206	ETOS			DyenDB	199-007	A
207	KITRINON			DyenDB	200-006	A
